Country Code,Country Name,Year,Trade (% of GDP)
BIH,Bosnia and Herzegovina,2006,79.82994778
BIH,Bosnia and Herzegovina,2007,83.55185889
BIH,Bosnia and Herzegovina,2008,86.16287984
BIH,Bosnia and Herzegovina,2009,73.74749423
BIH,Bosnia and Herzegovina,2010,80.96821596
BIH,Bosnia and Herzegovina,2011,87.83634771
BIH,Bosnia and Herzegovina,2012,88.14510886
BIH,Bosnia and Herzegovina,2013,87.93124131
BIH,Bosnia and Herzegovina,2014,90.55228069
BLR,Belarus,2006,124.2951039
BLR,Belarus,2007,128.153878
BLR,Belarus,2008,129.5994785
BLR,Belarus,2009,108.6356448
BLR,Belarus,2010,115.917973
BLR,Belarus,2011,157.9742551
BLR,Belarus,2012,153.0852693
BLR,Belarus,2013,119.8159652
BLR,Belarus,2014,110.6514244
BLZ,Belize,2006,123.4241913
BLZ,Belize,2007,123.0211644
BLZ,Belize,2008,133.5919615
BLZ,Belize,2009,109.1847665
BLZ,Belize,2010,116.7930385
BLZ,Belize,2011,126.4263796
BLZ,Belize,2012,127.5476759
BLZ,Belize,2013,131.748059
BLZ,Belize,2014,126.5534116
BMU,Bermuda,2010,74.59508034
BMU,Bermuda,2011,76.27043681
BMU,Bermuda,2012,73.78230306
BMU,Bermuda,2013,76.2701067
BMU,Bermuda,2014,76.51674746
BOL,Bolivia,2006,74.53784843
BOL,Bolivia,2007,76.06191145
BOL,Bolivia,2008,82.8670209
BOL,Bolivia,2009,68.62707391
BOL,Bolivia,2010,75.51162625
BOL,Bolivia,2011,82.48039542
BOL,Bolivia,2012,84.94876117
BOL,Bolivia,2013,81.23090753
BOL,Bolivia,2014,85.26446956
BRA,Brazil,2006,26.04169988
BRA,Brazil,2007,25.29261137
BRA,Brazil,2008,27.25756942
BRA,Brazil,2009,22.1059756
BRA,Brazil,2010,22.77217811
BRA,Brazil,2011,23.93440518
BRA,Brazil,2012,25.11427361
BRA,Brazil,2013,25.78595733
BRA,Brazil,2014,24.68540582
BRB,Barbados,2006,96.51683423
BRB,Barbados,2007,91.1434148
BRB,Barbados,2008,94.54380007
BRB,Barbados,2009,88.45730251
BRB,Barbados,2010,86.92300931
BRB,Barbados,2011,86.59210482
BRB,Barbados,2012,87.22594935
BRB,Barbados,2013,92.19844066
BRB,Barbados,2014,89.76343499
BRN,Brunei Darussalam,2006,96.94114936
BRN,Brunei Darussalam,2007,95.75046726
BRN,Brunei Darussalam,2008,105.9138441
BRN,Brunei Darussalam,2009,108.5726365
BRN,Brunei Darussalam,2010,95.36894596
BRN,Brunei Darussalam,2011,99.53654036
BRN,Brunei Darussalam,2012,105.641024
BRN,Brunei Darussalam,2013,110.9368788
BRN,Brunei Darussalam,2014,102.4209688
BTN,Bhutan,2006,116.5497824
BTN,Bhutan,2007,114.9338032
BTN,Bhutan,2008,109.4032625
BTN,Bhutan,2009,109.569558
BTN,Bhutan,2010,115.9244961
BTN,Bhutan,2011,114.4008334
BTN,Bhutan,2012,104.1868418
BTN,Bhutan,2013,105.1993064
BTN,Bhutan,2014,96.32561437
BWA,Botswana,2006,86.33458892
BWA,Botswana,2007,95.1046388
BWA,Botswana,2008,96.71591034
BWA,Botswana,2009,86.68601991
BWA,Botswana,2010,94.89979534
BWA,Botswana,2011,103.5455779
BWA,Botswana,2012,110.654895
BWA,Botswana,2013,122.5535821
BWA,Botswana,2014,118.0885269
CAF,Central African Republic,2006,36.39587023
CAF,Central African Republic,2007,37.58089902
CAF,Central African Republic,2008,34.43752181
CAF,Central African Republic,2009,31.49424649
CAF,Central African Republic,2010,34.43048195
CAF,Central African Republic,2011,34.47561833
CAF,Central African Republic,2012,33.05944859
CAF,Central African Republic,2013,38.39928757
CAF,Central African Republic,2014,53.09509202
CAN,Canada,2006,68.05216448
CAN,Canada,2007,66.28341975
CAN,Canada,2008,67.02360836
CAN,Canada,2009,58.47439182
CAN,Canada,2010,60.2081215
CAN,Canada,2011,62.49873877
CAN,Canada,2012,62.59554894
CAN,Canada,2013,62.2310749
CAN,Canada,2014,64.37866216
CEB,Central Europe and the Baltics,2006,101.7850417
CEB,Central Europe and the Baltics,2007,104.5520898
CEB,Central Europe and the Baltics,2008,104.139846
CEB,Central Europe and the Baltics,2009,92.87908055
CEB,Central Europe and the Baltics,2010,104.5028586
CEB,Central Europe and the Baltics,2011,113.3718999
CEB,Central Europe and the Baltics,2012,116.7689186
CEB,Central Europe and the Baltics,2013,117.7610115
CEB,Central Europe and the Baltics,2014,120.6004401
CHE,Switzerland,2006,104.6070034
CHE,Switzerland,2007,111.5545593
CHE,Switzerland,2008,115.1367451
CHE,Switzerland,2009,107.7252997
CHE,Switzerland,2010,117.8834941
CHE,Switzerland,2011,123.0943416
CHE,Switzerland,2012,124.0701828
CHE,Switzerland,2013,130.8916368
CHE,Switzerland,2014,116.2907549
CHL,Chile,2006,73.71163504
CHL,Chile,2007,76.97702471
CHL,Chile,2008,80.67662624
CHL,Chile,2009,66.68603096
CHL,Chile,2010,69.71768014
CHL,Chile,2011,72.48164281
CHL,Chile,2012,68.15614289
CHL,Chile,2013,65.14328795
CHL,Chile,2014,65.63462812
CHN,China,2006,64.4788839
CHN,China,2007,62.19336348
CHN,China,2008,57.61271534
CHN,China,2009,45.18487038
CHN,China,2010,50.71707766
CHN,China,2011,50.74090459
CHN,China,2012,48.26752237
CHN,China,2013,46.74437558
CHN,China,2014,44.90521595
CIV,Cote d'Ivoire,2006,63.69037706
CIV,Cote d'Ivoire,2007,61.43094235
CIV,Cote d'Ivoire,2008,61.9406213
CIV,Cote d'Ivoire,2009,66.67290375
CIV,Cote d'Ivoire,2010,67.47294008
CIV,Cote d'Ivoire,2011,64.71590306
CIV,Cote d'Ivoire,2012,70.30108932
CIV,Cote d'Ivoire,2013,58.35267925
CIV,Cote d'Ivoire,2014,53.68041756
CMR,Cameroon,2006,47.10443418
CMR,Cameroon,2007,53.21569086
CMR,Cameroon,2008,56.92441716
CMR,Cameroon,2009,42.17610736
CMR,Cameroon,2010,47.2385854
CMR,Cameroon,2011,51.5219876
CMR,Cameroon,2012,50.03601273
CMR,Cameroon,2013,49.67453635
CMR,Cameroon,2014,50.83238931
COD,"Congo, Dem. Rep.",2006,47.96325962
COD,"Congo, Dem. Rep.",2007,80.14205505
COD,"Congo, Dem. Rep.",2008,83.77229165
COD,"Congo, Dem. Rep.",2009,62.94687936
COD,"Congo, Dem. Rep.",2010,90.7476103
COD,"Congo, Dem. Rep.",2011,85.19814419
COD,"Congo, Dem. Rep.",2012,68.3517114
COD,"Congo, Dem. Rep.",2013,77.46594515
COD,"Congo, Dem. Rep.",2014,78.69015013
COG,"Congo, Rep.",2006,125.600763
COG,"Congo, Rep.",2007,148.5866254
COG,"Congo, Rep.",2008,133.1084867
COG,"Congo, Rep.",2009,135.5523657
COG,"Congo, Rep.",2010,124.0647544
COG,"Congo, Rep.",2011,124.5917427
COG,"Congo, Rep.",2012,97.44443515
COG,"Congo, Rep.",2013,93.00286339
COG,"Congo, Rep.",2014,104.2349262
COL,Colombia,2006,39.64135596
COL,Colombia,2007,37.0988971
COL,Colombia,2008,39.16764942
COL,Colombia,2009,35.15612851
COL,Colombia,2010,34.26460317
COL,Colombia,2011,39.47042355
COL,Colombia,2012,38.83515102
COL,Colombia,2013,37.9866488
COL,Colombia,2014,37.48746564
COM,Comoros,2006,35.75727456
COM,Comoros,2007,33.15617921
COM,Comoros,2008,36.21852635
COM,Comoros,2009,37.89692233
COM,Comoros,2010,39.55013697
COM,Comoros,2011,40.00099559
COM,Comoros,2012,40.81041894
COM,Comoros,2013,39.24329527
COM,Comoros,2014,39.2358232
CPV,Cabo Verde,2006,117.8166972
CPV,Cabo Verde,2007,102.2242419
CPV,Cabo Verde,2008,99.98436952
CPV,Cabo Verde,2009,88.03723519
CPV,Cabo Verde,2010,94.438346
CPV,Cabo Verde,2011,99.84914997
CPV,Cabo Verde,2012,100.2771418
CPV,Cabo Verde,2013,95.33908878
CPV,Cabo Verde,2014,101.0464397
CRI,Costa Rica,2006,89.81455461
CRI,Costa Rica,2007,86.45659584
CRI,Costa Rica,2008,86.40151271
CRI,Costa Rica,2009,69.75931773
CRI,Costa Rica,2010,67.51208968
CRI,Costa Rica,2011,68.63914651
CRI,Costa Rica,2012,67.0485393
CRI,Costa Rica,2013,64.06641059
CRI,Costa Rica,2014,65.19124205
CUB,Cuba,2006,37.18801429
CUB,Cuba,2007,37.96760966
CUB,Cuba,2008,44.91722075
CUB,Cuba,2009,32.91398196
CUB,Cuba,2010,40.2919413
CUB,Cuba,2011,46.96042905
CUB,Cuba,2012,45.86620363
CUB,Cuba,2013,44.32389693
CUB,Cuba,2014,39.27420155
CUW,Curacao,2006,144.5555111
CUW,Curacao,2007,146.0491225
CUW,Curacao,2008,166.7395417
CUW,Curacao,2009,144.7023417
CUW,Curacao,2010,143.9322118
CUW,Curacao,2011,173.3539036
CUW,Curacao,2012,181.8245627
CUW,Curacao,2013,163.3465037
CUW,Curacao,2014,163.2543479
CYP,Cyprus,2006,109.8063265
CYP,Cyprus,2007,111.2749513
CYP,Cyprus,2008,112.925717
CYP,Cyprus,2009,102.7908607
CYP,Cyprus,2010,109.1010787
CYP,Cyprus,2011,110.817045
CYP,Cyprus,2012,112.5376007
CYP,Cyprus,2013,121.140161
CYP,Cyprus,2014,131.1157768
CZE,Czechia,2006,127.0283819
CZE,Czechia,2007,129.7790173
CZE,Czechia,2008,123.7424991
CZE,Czechia,2009,112.7972445
CZE,Czechia,2010,128.0289115
CZE,Czechia,2011,137.8628189
CZE,Czechia,2012,146.5288566
CZE,Czechia,2013,146.422417
CZE,Czechia,2014,157.5749822
DEU,Germany,2006,77.44972915
DEU,Germany,2007,79.8744174
DEU,Germany,2008,81.52480473
DEU,Germany,2009,71.2287129
DEU,Germany,2010,79.86862424
DEU,Germany,2011,85.20612127
DEU,Germany,2012,86.51405488
DEU,Germany,2013,85.0788767
DEU,Germany,2014,84.62009339
DJI,Djibouti,2013,347.9965151
DJI,Djibouti,2014,299.3678629
DMA,Dominica,2006,87.96503682
DMA,Dominica,2007,91.17349764
DMA,Dominica,2008,96.91539152
DMA,Dominica,2009,84.32639152
DMA,Dominica,2010,89.13322283
DMA,Dominica,2011,90.4307458
DMA,Dominica,2012,84.00079257
DMA,Dominica,2013,87.7248402
DMA,Dominica,2014,117.5393006
DNK,Denmark,2006,97.3667362
DNK,Denmark,2007,100.0678512
DNK,Denmark,2008,104.8282299
DNK,Denmark,2009,89.75503929
DNK,Denmark,2010,94.09997689
DNK,Denmark,2011,101.2457955
DNK,Denmark,2012,103.2409703
DNK,Denmark,2013,103.0501411
DNK,Denmark,2014,102.2639163
DOM,Dominican Republic,2006,63.76648264
DOM,Dominican Republic,2007,61.94723068
DOM,Dominican Republic,2008,61.39205309
DOM,Dominican Republic,2009,50.61228261
DOM,Dominican Republic,2010,55.99993607
DOM,Dominican Republic,2011,58.9896659
DOM,Dominican Republic,2012,58.38867388
DOM,Dominican Republic,2013,56.68175612
DOM,Dominican Republic,2014,55.49642325
DZA,Algeria,2006,70.73001244
DZA,Algeria,2007,71.93812904
DZA,Algeria,2008,76.68451817
DZA,Algeria,2009,71.32433055
DZA,Algeria,2010,69.86666126
DZA,Algeria,2011,67.47430173
DZA,Algeria,2012,65.4049792
DZA,Algeria,2013,63.61082367
DZA,Algeria,2014,62.41431601
EAP,East Asia & Pacific (excluding high income),2006,70.15587491
EAP,East Asia & Pacific (excluding high income),2007,67.52316018
EAP,East Asia & Pacific (excluding high income),2008,63.68263666
EAP,East Asia & Pacific (excluding high income),2009,51.04825007
EAP,East Asia & Pacific (excluding high income),2010,55.91321239
EAP,East Asia & Pacific (excluding high income),2011,56.34961737
EAP,East Asia & Pacific (excluding high income),2012,53.8913074
EAP,East Asia & Pacific (excluding high income),2013,52.29015235
EAP,East Asia & Pacific (excluding high income),2014,50.63989884
EAR,Early-demographic dividend,2006,58.26884973
EAR,Early-demographic dividend,2007,58.56103503
EAR,Early-demographic dividend,2008,61.53952402
EAR,Early-demographic dividend,2009,53.54098796
EAR,Early-demographic dividend,2010,54.98114136
EAR,Early-demographic dividend,2011,58.20854922
EAR,Early-demographic dividend,2012,57.92323305
EAR,Early-demographic dividend,2013,56.759778
EAR,Early-demographic dividend,2014,54.92802585
EAS,East Asia & Pacific,2006,69.72535024
EAS,East Asia & Pacific,2007,68.84990601
EAS,East Asia & Pacific,2008,69.34638981
EAS,East Asia & Pacific,2009,57.25542404
EAS,East Asia & Pacific,2010,62.58889573
EAS,East Asia & Pacific,2011,64.67548244
EAS,East Asia & Pacific,2012,63.26064965
EAS,East Asia & Pacific,2013,62.49293357
EAS,East Asia & Pacific,2014,61.50986977
ECA,Europe & Central Asia (excluding high income),2006,61.2442377
ECA,Europe & Central Asia (excluding high income),2007,59.92695109
ECA,Europe & Central Asia (excluding high income),2008,62.27914254
ECA,Europe & Central Asia (excluding high income),2009,55.60359764
ECA,Europe & Central Asia (excluding high income),2010,56.64037968
ECA,Europe & Central Asia (excluding high income),2011,59.04154891
ECA,Europe & Central Asia (excluding high income),2012,58.36669772
ECA,Europe & Central Asia (excluding high income),2013,56.27332427
ECA,Europe & Central Asia (excluding high income),2014,57.09640179
ECS,Europe & Central Asia,2006,73.88961205
ECS,Europe & Central Asia,2007,74.66961903
ECS,Europe & Central Asia,2008,76.37908268
ECS,Europe & Central Asia,2009,67.91434483
ECS,Europe & Central Asia,2010,74.21245317
ECS,Europe & Central Asia,2011,78.93137842
ECS,Europe & Central Asia,2012,79.73265504
ECS,Europe & Central Asia,2013,79.20582903
ECS,Europe & Central Asia,2014,79.10259333
ECU,Ecuador,2006,59.70978319
ECU,Ecuador,2007,62.58713843
ECU,Ecuador,2008,68.05694738
ECU,Ecuador,2009,52.10484902
ECU,Ecuador,2010,60.30323871
ECU,Ecuador,2011,64.49023889
ECU,Ecuador,2012,61.75111241
ECU,Ecuador,2013,59.60615606
ECU,Ecuador,2014,57.70816899
EGY,"Egypt, Arab Rep.",2006,61.51853651
EGY,"Egypt, Arab Rep.",2007,65.07787325
EGY,"Egypt, Arab Rep.",2008,71.68062535
EGY,"Egypt, Arab Rep.",2009,56.55344464
EGY,"Egypt, Arab Rep.",2010,47.93635007
EGY,"Egypt, Arab Rep.",2011,45.25563416
EGY,"Egypt, Arab Rep.",2012,40.71176927
EGY,"Egypt, Arab Rep.",2013,40.37303806
EGY,"Egypt, Arab Rep.",2014,36.92018779
EMU,Euro area,2006,76.75073466
EMU,Euro area,2007,78.55641688
EMU,Euro area,2008,79.63632349
EMU,Euro area,2009,69.40489374
EMU,Euro area,2010,77.5012998
EMU,Euro area,2011,82.94820879
EMU,Euro area,2012,84.5721253
EMU,Euro area,2013,84.04764541
EMU,Euro area,2014,84.63112313
ERI,Eritrea,2006,45.26084605
ERI,Eritrea,2007,34.55955953
ERI,Eritrea,2008,30.56095005
ERI,Eritrea,2009,27.97214161
ERI,Eritrea,2010,37.47146546
ERI,Eritrea,2011,47.39379012
ESP,Spain,2006,56.17713481
ESP,Spain,2007,57.74760376
ESP,Spain,2008,55.98333004
ESP,Spain,2009,46.99487433
ESP,Spain,2010,52.92824056
ESP,Spain,2011,58.79317104
ESP,Spain,2012,60.84536984
ESP,Spain,2013,61.9962993
ESP,Spain,2014,63.86560972
EST,Estonia,2006,136.6432209
EST,Estonia,2007,133.9876013
EST,Estonia,2008,136.6890511
EST,Estonia,2009,116.7647477
EST,Estonia,2010,143.6782241
EST,Estonia,2011,167.3919798
EST,Estonia,2012,170.7599264
EST,Estonia,2013,166.4528345
EST,Estonia,2014,160.2414747
ETH,Ethiopia,2011,48.23293541
ETH,Ethiopia,2012,45.39790418
ETH,Ethiopia,2013,41.47178708
ETH,Ethiopia,2014,40.74108415
EUU,European Union,2006,78.95736254
EUU,European Union,2007,80.87273104
EUU,European Union,2008,82.01560251
EUU,European Union,2009,71.71985775
EUU,European Union,2010,79.65744
EUU,European Union,2011,85.13721166
EUU,European Union,2012,86.78191619
EUU,European Union,2013,86.2203397
EUU,European Union,2014,87.11400694
FCS,Fragile and conflict affected situations,2006,61.4785928
FCS,Fragile and conflict affected situations,2007,58.99744467
FCS,Fragile and conflict affected situations,2008,61.25484866
FCS,Fragile and conflict affected situations,2009,54.68576707
FCS,Fragile and conflict affected situations,2010,58.11765192
FCS,Fragile and conflict affected situations,2011,60.86313011
FCS,Fragile and conflict affected situations,2012,57.52762886
FCS,Fragile and conflict affected situations,2013,52.89041219
FCS,Fragile and conflict affected situations,2014,51.32650383
FIN,Finland,2006,81.98349306
FIN,Finland,2007,82.8574025
FIN,Finland,2008,86.18433583
FIN,Finland,2009,70.12330327
FIN,Finland,2010,75.46440739
FIN,Finland,2011,78.57958161
FIN,Finland,2012,79.17050095
FIN,Finland,2013,77.09388658
FIN,Finland,2014,74.11272276
FJI,Fiji,2006,118.0483317
FJI,Fiji,2007,110.3895149
FJI,Fiji,2008,127.2722598
FJI,Fiji,2009,106.0446514
FJI,Fiji,2010,121.2290288
FJI,Fiji,2011,124.4752628
FJI,Fiji,2012,125.2878622
FJI,Fiji,2013,126.3503178
FJI,Fiji,2014,110.8123061
FRA,France,2006,56.10342445
FRA,France,2007,56.42075658
FRA,France,2008,57.39708289
FRA,France,2009,50.46245085
FRA,France,2010,54.86779108
FRA,France,2011,58.79057642
FRA,France,2012,59.70205917
FRA,France,2013,59.76405507
FRA,France,2014,60.47879652
FRO,Faroe Islands,2006,97.54023104
FRO,Faroe Islands,2007,99.7574975
FRO,Faroe Islands,2008,103.5582251
FRO,Faroe Islands,2009,96.8781233
FRO,Faroe Islands,2010,97.58504782
FRO,Faroe Islands,2011,106.1257192
FRO,Faroe Islands,2012,117.7800977
FRO,Faroe Islands,2013,114.6084528
FRO,Faroe Islands,2014,106.6131945
FSM,"Micronesia, Fed. Sts.",2006,95.32242994
FSM,"Micronesia, Fed. Sts.",2007,98.67244162
FSM,"Micronesia, Fed. Sts.",2008,109.2894757
FSM,"Micronesia, Fed. Sts.",2009,108.7878178
FSM,"Micronesia, Fed. Sts.",2010,105.8136531
FSM,"Micronesia, Fed. Sts.",2011,106.9046224
FSM,"Micronesia, Fed. Sts.",2012,111.3589145
FSM,"Micronesia, Fed. Sts.",2013,113.2613463
FSM,"Micronesia, Fed. Sts.",2014,105.8599711
GAB,Gabon,2006,88.64940926
GAB,Gabon,2007,85.13247916
GAB,Gabon,2008,88.99887259
GAB,Gabon,2009,83.50457742
GAB,Gabon,2010,89.15766272
GAB,Gabon,2011,90.49837733
GAB,Gabon,2012,92.34280894
GAB,Gabon,2013,90.63503615
GAB,Gabon,2014,73.52032902
GBR,United Kingdom,2006,56.60754021
GBR,United Kingdom,2007,52.72398178
GBR,United Kingdom,2008,56.22129011
GBR,United Kingdom,2009,54.17456587
GBR,United Kingdom,2010,58.25418141
GBR,United Kingdom,2011,62.43200845
GBR,United Kingdom,2012,61.10558252
GBR,United Kingdom,2013,60.85469466
GBR,United Kingdom,2014,57.98385214
GEO,Georgia,2006,89.12537437
GEO,Georgia,2007,88.39341407
GEO,Georgia,2008,86.29822437
GEO,Georgia,2009,78.19303903
GEO,Georgia,2010,82.89905415
GEO,Georgia,2011,87.54685286
GEO,Georgia,2012,91.94227852
GEO,Georgia,2013,95.60208582
GEO,Georgia,2014,96.77483614
GHA,Ghana,2006,65.92144384
GHA,Ghana,2007,65.35432229
GHA,Ghana,2008,69.51422561
GHA,Ghana,2009,71.59473853
GHA,Ghana,2010,75.37781579
GHA,Ghana,2011,86.29545385
GHA,Ghana,2012,93.16803513
GHA,Ghana,2013,60.7593219
GHA,Ghana,2014,63.83656156
GIN,Guinea,2006,69.38630362
GIN,Guinea,2007,71.12103875
GIN,Guinea,2008,64.18425072
GIN,Guinea,2009,69.81535397
GIN,Guinea,2010,73.54656656
GIN,Guinea,2011,85.95467312
GIN,Guinea,2012,86.67432424
GIN,Guinea,2013,80.42644444
GIN,Guinea,2014,76.77196353
GMB,"Gambia, The",2006,50.37446858
GMB,"Gambia, The",2007,44.29384447
GMB,"Gambia, The",2008,39.08909946
