Country Code,Country Name,Year,Trade (% of GDP)
BFA,Burkina Faso,2002,31.31252285
BFA,Burkina Faso,2003,30.36823641
BFA,Burkina Faso,2004,35.4809436
BFA,Burkina Faso,2005,34.17216977
BFA,Burkina Faso,2006,35.10654236
BFA,Burkina Faso,2007,33.77971729
BFA,Burkina Faso,2008,35.38531698
BFA,Burkina Faso,2009,40.29598367
BFA,Burkina Faso,2010,49.07323854
BGD,Bangladesh,2002,28.96738072
BGD,Bangladesh,2003,27.6578849
BGD,Bangladesh,2004,26.85823415
BGD,Bangladesh,2005,34.39693486
BGD,Bangladesh,2006,38.11192443
BGD,Bangladesh,2007,39.94238265
BGD,Bangladesh,2008,42.62091403
BGD,Bangladesh,2009,40.09279622
BGD,Bangladesh,2010,37.80284267
BGR,Bulgaria,2002,75.26961101
BGR,Bulgaria,2003,79.01388106
BGR,Bulgaria,2004,93.06389119
BGR,Bulgaria,2005,99.71421333
BGR,Bulgaria,2006,111.0474628
BGR,Bulgaria,2007,123.6096462
BGR,Bulgaria,2008,124.7858857
BGR,Bulgaria,2009,92.69264687
BGR,Bulgaria,2010,103.4115842
BHR,Bahrain,2002,131.1336342
BHR,Bahrain,2003,128.0915822
BHR,Bahrain,2004,140.73731
BHR,Bahrain,2005,148.3135251
BHR,Bahrain,2006,147.1041811
BHR,Bahrain,2007,137.7850506
BHR,Bahrain,2008,145.8825111
BHR,Bahrain,2009,117.9637254
BHR,Bahrain,2010,120.4723945
BHS,"Bahamas, The",2002,70.27798171
BHS,"Bahamas, The",2003,71.06354051
BHS,"Bahamas, The",2004,76.00198337
BHS,"Bahamas, The",2005,81.39627092
BHS,"Bahamas, The",2006,87.5507143
BHS,"Bahamas, The",2007,88.01281556
BHS,"Bahamas, The",2008,87.42922288
BHS,"Bahamas, The",2009,76.52104396
BHS,"Bahamas, The",2010,78.67560243
BIH,Bosnia and Herzegovina,2002,78.72747949
BIH,Bosnia and Herzegovina,2003,80.56945726
BIH,Bosnia and Herzegovina,2004,81.81268362
BIH,Bosnia and Herzegovina,2005,84.35546282
BIH,Bosnia and Herzegovina,2006,79.82994778
BIH,Bosnia and Herzegovina,2007,83.55185889
BIH,Bosnia and Herzegovina,2008,86.16287984
BIH,Bosnia and Herzegovina,2009,73.74749423
BIH,Bosnia and Herzegovina,2010,80.96821596
BLR,Belarus,2002,131.0020583
BLR,Belarus,2003,134.1418523
BLR,Belarus,2004,142.1365104
BLR,Belarus,2005,118.8843517
BLR,Belarus,2006,124.2951039
BLR,Belarus,2007,128.153878
BLR,Belarus,2008,129.5994785
BLR,Belarus,2009,108.6356448
BLR,Belarus,2010,115.917973
BLZ,Belize,2002,118.7234236
BLZ,Belize,2003,119.0791363
BLZ,Belize,2004,109.0952632
BLZ,Belize,2005,117.6477126
BLZ,Belize,2006,123.4241913
BLZ,Belize,2007,123.0211644
BLZ,Belize,2008,133.5919615
BLZ,Belize,2009,109.1847665
BLZ,Belize,2010,116.7930385
BMU,Bermuda,2010,74.59508034
BOL,Bolivia,2002,49.35026037
BOL,Bolivia,2003,51.96783644
BOL,Bolivia,2004,57.46426609
BOL,Bolivia,2005,67.64194136
BOL,Bolivia,2006,74.53784843
BOL,Bolivia,2007,76.06191145
BOL,Bolivia,2008,82.8670209
BOL,Bolivia,2009,68.62707391
BOL,Bolivia,2010,75.51162625
BRA,Brazil,2002,27.61835741
BRA,Brazil,2003,28.14038472
BRA,Brazil,2004,29.67825248
BRA,Brazil,2005,27.08679521
BRA,Brazil,2006,26.04169988
BRA,Brazil,2007,25.29261137
BRA,Brazil,2008,27.25756942
BRA,Brazil,2009,22.1059756
BRA,Brazil,2010,22.77217811
BRB,Barbados,2002,83.47175278
BRB,Barbados,2003,90.09191463
BRB,Barbados,2004,92.04674118
BRB,Barbados,2005,97.61618013
BRB,Barbados,2006,96.51683423
BRB,Barbados,2007,91.1434148
BRB,Barbados,2008,94.54380007
BRB,Barbados,2009,88.45730251
BRB,Barbados,2010,86.92300931
BRN,Brunei Darussalam,2002,108.7479691
BRN,Brunei Darussalam,2003,105.2584676
BRN,Brunei Darussalam,2004,100.5895707
BRN,Brunei Darussalam,2005,97.45761662
BRN,Brunei Darussalam,2006,96.94114936
BRN,Brunei Darussalam,2007,95.75046726
BRN,Brunei Darussalam,2008,105.9138441
BRN,Brunei Darussalam,2009,108.5726365
BRN,Brunei Darussalam,2010,95.36894596
BTN,Bhutan,2002,75.47709853
BTN,Bhutan,2003,78.63080373
BTN,Bhutan,2004,95.94431022
BTN,Bhutan,2005,105.5242322
BTN,Bhutan,2006,116.5497824
BTN,Bhutan,2007,114.9338032
BTN,Bhutan,2008,109.4032625
BTN,Bhutan,2009,109.569558
BTN,Bhutan,2010,115.9244961
BWA,Botswana,2002,91.83577406
BWA,Botswana,2003,85.83404252
BWA,Botswana,2004,90.99782289
BWA,Botswana,2005,88.50535206
BWA,Botswana,2006,86.33458892
BWA,Botswana,2007,95.1046388
BWA,Botswana,2008,96.71591034
BWA,Botswana,2009,86.68601991
BWA,Botswana,2010,94.89979534
CAF,Central African Republic,2002,36.10856478
CAF,Central African Republic,2003,36.231226
CAF,Central African Republic,2004,33.24395492
CAF,Central African Republic,2005,35.07093687
CAF,Central African Republic,2006,36.39587023
CAF,Central African Republic,2007,37.58089902
CAF,Central African Republic,2008,34.43752181
CAF,Central African Republic,2009,31.49424649
CAF,Central African Republic,2010,34.43048195
CAN,Canada,2002,75.70703208
CAN,Canada,2003,69.84009462
CAN,Canada,2004,70.19241999
CAN,Canada,2005,69.75913302
CAN,Canada,2006,68.05216448
CAN,Canada,2007,66.28341975
CAN,Canada,2008,67.02360836
CAN,Canada,2009,58.47439182
CAN,Canada,2010,60.2081215
CEB,Central Europe and the Baltics,2002,79.57225297
CEB,Central Europe and the Baltics,2003,83.79245727
CEB,Central Europe and the Baltics,2004,90.82258174
CEB,Central Europe and the Baltics,2005,93.61939553
CEB,Central Europe and the Baltics,2006,101.7850417
CEB,Central Europe and the Baltics,2007,104.5520898
CEB,Central Europe and the Baltics,2008,104.139846
CEB,Central Europe and the Baltics,2009,92.87908055
CEB,Central Europe and the Baltics,2010,104.5028586
CHE,Switzerland,2002,90.65900508
CHE,Switzerland,2003,89.12785691
CHE,Switzerland,2004,93.94054867
CHE,Switzerland,2005,100.4607251
CHE,Switzerland,2006,104.6070034
CHE,Switzerland,2007,111.5545593
CHE,Switzerland,2008,115.1367451
CHE,Switzerland,2009,107.7252997
CHE,Switzerland,2010,117.8834941
CHL,Chile,2002,62.4838519
CHL,Chile,2003,65.69341959
CHL,Chile,2004,69.88936005
CHL,Chile,2005,72.06253424
CHL,Chile,2006,73.71163504
CHL,Chile,2007,76.97702471
CHL,Chile,2008,80.67662624
CHL,Chile,2009,66.68603096
CHL,Chile,2010,69.71768014
CHN,China,2002,42.74740363
CHN,China,2003,51.803988
CHN,China,2004,59.50552422
CHN,China,2005,62.20789287
CHN,China,2006,64.4788839
CHN,China,2007,62.19336348
CHN,China,2008,57.61271534
CHN,China,2009,45.18487038
CHN,China,2010,50.71707766
CIV,Cote d'Ivoire,2002,55.90194823
CIV,Cote d'Ivoire,2003,53.26006068
CIV,Cote d'Ivoire,2004,58.1182963
CIV,Cote d'Ivoire,2005,62.82093604
CIV,Cote d'Ivoire,2006,63.69037706
CIV,Cote d'Ivoire,2007,61.43094235
CIV,Cote d'Ivoire,2008,61.9406213
CIV,Cote d'Ivoire,2009,66.67290375
CIV,Cote d'Ivoire,2010,67.47294008
CMR,Cameroon,2002,48.48172273
CMR,Cameroon,2003,40.24319259
CMR,Cameroon,2004,41.83774243
CMR,Cameroon,2005,44.99768135
CMR,Cameroon,2006,47.10443418
CMR,Cameroon,2007,53.21569086
CMR,Cameroon,2008,56.92441716
CMR,Cameroon,2009,42.17610736
CMR,Cameroon,2010,47.2385854
COD,"Congo, Dem. Rep.",2002,29.31684564
COD,"Congo, Dem. Rep.",2003,54.03135618
COD,"Congo, Dem. Rep.",2004,49.33641463
COD,"Congo, Dem. Rep.",2005,52.3146047
COD,"Congo, Dem. Rep.",2006,47.96325962
COD,"Congo, Dem. Rep.",2007,80.14205505
COD,"Congo, Dem. Rep.",2008,83.77229165
COD,"Congo, Dem. Rep.",2009,62.94687936
COD,"Congo, Dem. Rep.",2010,90.7476103
COG,"Congo, Rep.",2002,135.4560711
COG,"Congo, Rep.",2003,156.8617773
COG,"Congo, Rep.",2004,131.3681987
COG,"Congo, Rep.",2005,119.5528923
COG,"Congo, Rep.",2006,125.600763
COG,"Congo, Rep.",2007,148.5866254
COG,"Congo, Rep.",2008,133.1084867
COG,"Congo, Rep.",2009,135.5523657
COG,"Congo, Rep.",2010,124.0647544
COL,Colombia,2002,32.98263921
COL,Colombia,2003,36.51618352
COL,Colombia,2004,35.86342693
COL,Colombia,2005,37.42269749
COL,Colombia,2006,39.64135596
COL,Colombia,2007,37.0988971
COL,Colombia,2008,39.16764942
COL,Colombia,2009,35.15612851
COL,Colombia,2010,34.26460317
COM,Comoros,2002,35.75711907
COM,Comoros,2003,35.75695913
COM,Comoros,2004,35.75706312
COM,Comoros,2005,35.75740933
COM,Comoros,2006,35.75727456
COM,Comoros,2007,33.15617921
COM,Comoros,2008,36.21852635
COM,Comoros,2009,37.89692233
COM,Comoros,2010,39.55013697
CPV,Cabo Verde,2002,101.0897023
CPV,Cabo Verde,2003,98.76838081
CPV,Cabo Verde,2004,101.56717
CPV,Cabo Verde,2005,104.3438399
CPV,Cabo Verde,2006,117.8166972
CPV,Cabo Verde,2007,102.2242419
CPV,Cabo Verde,2008,99.98436952
CPV,Cabo Verde,2009,88.03723519
CPV,Cabo Verde,2010,94.438346
CRI,Costa Rica,2002,80.41394434
CRI,Costa Rica,2003,83.32770754
CRI,Costa Rica,2004,85.2564772
CRI,Costa Rica,2005,89.22266389
CRI,Costa Rica,2006,89.81455461
CRI,Costa Rica,2007,86.45659584
CRI,Costa Rica,2008,86.40151271
CRI,Costa Rica,2009,69.75931773
CRI,Costa Rica,2010,67.51208968
CUB,Cuba,2002,24.72931335
CUB,Cuba,2003,26.58713358
CUB,Cuba,2004,31.31141533
CUB,Cuba,2005,39.36137443
CUB,Cuba,2006,37.18801429
CUB,Cuba,2007,37.96760966
CUB,Cuba,2008,44.91722075
CUB,Cuba,2009,32.91398196
CUB,Cuba,2010,40.2919413
CUW,Curacao,2005,134.9114598
CUW,Curacao,2006,144.5555111
CUW,Curacao,2007,146.0491225
CUW,Curacao,2008,166.7395417
CUW,Curacao,2009,144.7023417
CUW,Curacao,2010,143.9322118
CYP,Cyprus,2002,123.6413425
CYP,Cyprus,2003,114.0046685
CYP,Cyprus,2004,113.9036053
CYP,Cyprus,2005,111.9170728
CYP,Cyprus,2006,109.8063265
CYP,Cyprus,2007,111.2749513
CYP,Cyprus,2008,112.925717
CYP,Cyprus,2009,102.7908607
CYP,Cyprus,2010,109.1010787
CZE,Czechia,2002,91.33465032
CZE,Czechia,2003,94.97352886
CZE,Czechia,2004,113.48896
CZE,Czechia,2005,121.2979604
CZE,Czechia,2006,127.0283819
CZE,Czechia,2007,129.7790173
CZE,Czechia,2008,123.7424991
CZE,Czechia,2009,112.7972445
CZE,Czechia,2010,128.0289115
DEU,Germany,2002,60.93488981
DEU,Germany,2003,61.84931971
DEU,Germany,2004,66.22619911
DEU,Germany,2005,70.91871294
DEU,Germany,2006,77.44972915
DEU,Germany,2007,79.8744174
DEU,Germany,2008,81.52480473
DEU,Germany,2009,71.2287129
DEU,Germany,2010,79.86862424
DMA,Dominica,2006,87.96503682
DMA,Dominica,2007,91.17349764
DMA,Dominica,2008,96.91539152
DMA,Dominica,2009,84.32639152
DMA,Dominica,2010,89.13322283
DNK,Denmark,2002,84.55697481
DNK,Denmark,2003,80.8817074
DNK,Denmark,2004,82.20776527
DNK,Denmark,2005,89.39974086
DNK,Denmark,2006,97.3667362
DNK,Denmark,2007,100.0678512
DNK,Denmark,2008,104.8282299
DNK,Denmark,2009,89.75503929
DNK,Denmark,2010,94.09997689
DOM,Dominican Republic,2002,68.7232829
DOM,Dominican Republic,2003,84.44950319
DOM,Dominican Republic,2004,81.35142294
DOM,Dominican Republic,2005,61.65355874
DOM,Dominican Republic,2006,63.76648264
DOM,Dominican Republic,2007,61.94723068
DOM,Dominican Republic,2008,61.39205309
DOM,Dominican Republic,2009,50.61228261
DOM,Dominican Republic,2010,55.99993607
DZA,Algeria,2002,61.13417145
DZA,Algeria,2003,62.12477303
DZA,Algeria,2004,65.70142185
DZA,Algeria,2005,71.27860096
DZA,Algeria,2006,70.73001244
DZA,Algeria,2007,71.93812904
DZA,Algeria,2008,76.68451817
DZA,Algeria,2009,71.32433055
DZA,Algeria,2010,69.86666126
EAP,East Asia & Pacific (excluding high income),2002,51.47619556
EAP,East Asia & Pacific (excluding high income),2003,58.75828678
EAP,East Asia & Pacific (excluding high income),2004,66.43337175
EAP,East Asia & Pacific (excluding high income),2005,68.95089339
EAP,East Asia & Pacific (excluding high income),2006,70.15587491
EAP,East Asia & Pacific (excluding high income),2007,67.52316018
EAP,East Asia & Pacific (excluding high income),2008,63.68263666
EAP,East Asia & Pacific (excluding high income),2009,51.04825007
EAP,East Asia & Pacific (excluding high income),2010,55.91321239
EAR,Early-demographic dividend,2002,49.47662629
EAR,Early-demographic dividend,2003,50.35186511
EAR,Early-demographic dividend,2004,54.50186767
EAR,Early-demographic dividend,2005,56.85132353
EAR,Early-demographic dividend,2006,58.26884973
EAR,Early-demographic dividend,2007,58.56103503
EAR,Early-demographic dividend,2008,61.53952402
EAR,Early-demographic dividend,2009,53.54098796
EAR,Early-demographic dividend,2010,54.98114136
EAS,East Asia & Pacific,2002,52.61693852
EAS,East Asia & Pacific,2003,58.17542741
EAS,East Asia & Pacific,2004,64.74593281
EAS,East Asia & Pacific,2005,67.29513262
EAS,East Asia & Pacific,2006,69.72535024
EAS,East Asia & Pacific,2007,68.84990601
EAS,East Asia & Pacific,2008,69.34638981
EAS,East Asia & Pacific,2009,57.25542404
EAS,East Asia & Pacific,2010,62.58889573
ECA,Europe & Central Asia (excluding high income),2002,62.62622691
ECA,Europe & Central Asia (excluding high income),2003,62.71636012
ECA,Europe & Central Asia (excluding high income),2004,63.59367774
ECA,Europe & Central Asia (excluding high income),2005,61.90513796
ECA,Europe & Central Asia (excluding high income),2006,61.2442377
ECA,Europe & Central Asia (excluding high income),2007,59.92695109
ECA,Europe & Central Asia (excluding high income),2008,62.27914254
ECA,Europe & Central Asia (excluding high income),2009,55.60359764
ECA,Europe & Central Asia (excluding high income),2010,56.64037968
ECS,Europe & Central Asia,2002,66.1965018
ECS,Europe & Central Asia,2003,65.34743865
ECS,Europe & Central Asia,2004,67.75851627
ECS,Europe & Central Asia,2005,70.22025366
ECS,Europe & Central Asia,2006,73.88961205
ECS,Europe & Central Asia,2007,74.66961903
ECS,Europe & Central Asia,2008,76.37908268
ECS,Europe & Central Asia,2009,67.91434483
ECS,Europe & Central Asia,2010,74.21245317
ECU,Ecuador,2002,49.37654964
ECU,Ecuador,2003,47.24163069
ECU,Ecuador,2004,50.66524037
ECU,Ecuador,2005,56.0998297
ECU,Ecuador,2006,59.70978319
ECU,Ecuador,2007,62.58713843
ECU,Ecuador,2008,68.05694738
ECU,Ecuador,2009,52.10484902
ECU,Ecuador,2010,60.30323871
EGY,"Egypt, Arab Rep.",2002,40.98706783
EGY,"Egypt, Arab Rep.",2003,46.17964072
EGY,"Egypt, Arab Rep.",2004,57.81990521
EGY,"Egypt, Arab Rep.",2005,62.95264624
EGY,"Egypt, Arab Rep.",2006,61.51853651
EGY,"Egypt, Arab Rep.",2007,65.07787325
EGY,"Egypt, Arab Rep.",2008,71.68062535
EGY,"Egypt, Arab Rep.",2009,56.55344464
EGY,"Egypt, Arab Rep.",2010,47.93635007
EMU,Euro area,2002,67.62974612
EMU,Euro area,2003,66.27500708
EMU,Euro area,2004,69.16863925
EMU,Euro area,2005,72.42777868
EMU,Euro area,2006,76.75073466
EMU,Euro area,2007,78.55641688
EMU,Euro area,2008,79.63632349
EMU,Euro area,2009,69.40489374
EMU,Euro area,2010,77.5012998
ERI,Eritrea,2002,76.59016366
ERI,Eritrea,2003,74.00782429
ERI,Eritrea,2004,65.57090685
ERI,Eritrea,2005,61.10603102
ERI,Eritrea,2006,45.26084605
ERI,Eritrea,2007,34.55955953
ERI,Eritrea,2008,30.56095005
ERI,Eritrea,2009,27.97214161
ERI,Eritrea,2010,37.47146546
ESP,Spain,2002,55.09917924
ESP,Spain,2003,53.4636891
ESP,Spain,2004,54.52418269
ESP,Spain,2005,54.76229758
ESP,Spain,2006,56.17713481
ESP,Spain,2007,57.74760376
ESP,Spain,2008,55.98333004
ESP,Spain,2009,46.99487433
ESP,Spain,2010,52.92824056
EST,Estonia,2002,123.3182147
EST,Estonia,2003,122.7768752
EST,Estonia,2004,129.978208
EST,Estonia,2005,135.9388166
EST,Estonia,2006,136.6432209
EST,Estonia,2007,133.9876013
EST,Estonia,2008,136.6890511
EST,Estonia,2009,116.7647477
EST,Estonia,2010,143.6782241
EUU,European Union,2002,68.81890276
EUU,European Union,2003,67.85638722
EUU,European Union,2004,70.98894916
EUU,European Union,2005,74.28115873
EUU,European Union,2006,78.95736254
EUU,European Union,2007,80.87273104
EUU,European Union,2008,82.01560251
EUU,European Union,2009,71.71985775
EUU,European Union,2010,79.65744
FCS,Fragile and conflict affected situations,2002,61.88351157
FCS,Fragile and conflict affected situations,2003,71.50848975
FCS,Fragile and conflict affected situations,2004,63.76994118
FCS,Fragile and conflict affected situations,2005,62.16682033
FCS,Fragile and conflict affected situations,2006,61.4785928
FCS,Fragile and conflict affected situations,2007,58.99744467
FCS,Fragile and conflict affected situations,2008,61.25484866
FCS,Fragile and conflict affected situations,2009,54.68576707
FCS,Fragile and conflict affected situations,2010,58.11765192
FIN,Finland,2002,69.29946258
FIN,Finland,2003,68.05580267
FIN,Finland,2004,70.96020358
FIN,Finland,2005,76.57920783
FIN,Finland,2006,81.98349306
FIN,Finland,2007,82.8574025
FIN,Finland,2008,86.18433583
FIN,Finland,2009,70.12330327
FIN,Finland,2010,75.46440739
FJI,Fiji,2002,126.0525791
FJI,Fiji,2003,128.9759699
FJI,Fiji,2004,125.1219876
FJI,Fiji,2005,117.7400794
FJI,Fiji,2006,118.0483317
FJI,Fiji,2007,110.3895149
FJI,Fiji,2008,127.2722598
FJI,Fiji,2009,106.0446514
FJI,Fiji,2010,121.2290288
FRA,France,2002,53.07202476
FRA,France,2003,50.79783352
FRA,France,2004,51.92500788
FRA,France,2005,53.98070678
FRA,France,2006,56.10342445
FRA,France,2007,56.42075658
FRA,France,2008,57.39708289
FRA,France,2009,50.46245085
FRA,France,2010,54.86779108
FRO,Faroe Islands,2002,98.52430383
FRO,Faroe Islands,2003,108.3819854
FRO,Faroe Islands,2004,94.31899239
FRO,Faroe Islands,2005,101.2679403
FRO,Faroe Islands,2006,97.54023104
FRO,Faroe Islands,2007,99.7574975
FRO,Faroe Islands,2008,103.5582251
FRO,Faroe Islands,2009,96.8781233
FRO,Faroe Islands,2010,97.58504782
FSM,"Micronesia, Fed. Sts.",2002,89.81441316
FSM,"Micronesia, Fed. Sts.",2003,94.79352605
FSM,"Micronesia, Fed. Sts.",2004,93.71763599
FSM,"Micronesia, Fed. Sts.",2005,92.51955495
FSM,"Micronesia, Fed. Sts.",2006,95.32242994
FSM,"Micronesia, Fed. Sts.",2007,98.67244162
FSM,"Micronesia, Fed. Sts.",2008,109.2894757
FSM,"Micronesia, Fed. Sts.",2009,108.7878178
FSM,"Micronesia, Fed. Sts.",2010,105.8136531
GAB,Gabon,2002,84.75908154
GAB,Gabon,2003,80.30260821
GAB,Gabon,2004,81.76753714
GAB,Gabon,2005,83.94959984
GAB,Gabon,2006,88.64940926
GAB,Gabon,2007,85.13247916
GAB,Gabon,2008,88.99887259
GAB,Gabon,2009,83.50457742
GAB,Gabon,2010,89.15766272
GBR,United Kingdom,2002,51.21906756
GBR,United Kingdom,2003,50.08531949
GBR,United Kingdom,2004,50.19054351
GBR,United Kingdom,2005,52.4626051
GBR,United Kingdom,2006,56.60754021
GBR,United Kingdom,2007,52.72398178
GBR,United Kingdom,2008,56.22129011
GBR,United Kingdom,2009,54.17456587
GBR,United Kingdom,2010,58.25418141
GEO,Georgia,2002,71.62912554
GEO,Georgia,2003,77.63337654
GEO,Georgia,2004,79.04074591
GEO,Georgia,2005,84.52959754
GEO,Georgia,2006,89.12537437
GEO,Georgia,2007,88.39341407
GEO,Georgia,2008,86.29822437
GEO,Georgia,2009,78.19303903
GEO,Georgia,2010,82.89905415
GHA,Ghana,2002,97.48924317
GHA,Ghana,2003,97.28714571
GHA,Ghana,2004,99.67033435
GHA,Ghana,2005,98.17151411
GHA,Ghana,2006,65.92144384
GHA,Ghana,2007,65.35432229
GHA,Ghana,2008,69.51422561
GHA,Ghana,2009,71.59473853
GHA,Ghana,2010,75.37781579
GIN,Guinea,2002,55.44823507
GIN,Guinea,2003,51.14213902
GIN,Guinea,2004,50.44221808
GIN,Guinea,2005,69.89672592
GIN,Guinea,2006,69.38630362
GIN,Guinea,2007,71.12103875
GIN,Guinea,2008,64.18425072
GIN,Guinea,2009,69.81535397
GIN,Guinea,2010,73.54656656
GMB,"Gambia, The",2002,59.64295092
GMB,"Gambia, The",2003,68.85879303
GMB,"Gambia, The",2004,49.93429956
GMB,"Gambia, The",2005,50.0187234
GMB,"Gambia, The",2006,50.37446858
GMB,"Gambia, The",2007,44.29384447
GMB,"Gambia, The",2008,39.08909946
GMB,"Gambia, The",2009,41.77739443
GMB,"Gambia, The",2010,41.01251503
GNB,Guinea-Bissau,2002,41.18439956
GNB,Guinea-Bissau,2003,43.27161881
GNB,Guinea-Bissau,2004,44.84511204
GNB,Guinea-Bissau,2005,41.31838096
GNB,Guinea-Bissau,2006,40.44919814
GNB,Guinea-Bissau,2007,54.14182423
